product,rating,rating count,price,product url
DONGD Mens Denim Shorts Cotton Multi-Pocket Relaxed Fit Jean Shorts  ,3.0 out of 5 stars,3  ,20.,https://amazon.com/sspa/click?ie=UTF8&spc=MTozNDAzMzAxNTg1MzUxNDM4OjE2NjIzODM3MzU6c3BfbXRmOjIwMDA1NjgyNDc4MjM5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FDONGD-Shorts-Cotton-Multi-Pocket-Relaxed%2Fdp%2FB09XB7CYK9%2Fref%3Dsr_1_161_sspa%3Fkeywords%3Djeans%26qid%3D1662383735%26sr%3D8-161-spons%26psc%3D1
RXXKKK Men's Patchwork Contrast Color Regular Fit Flex Jean  ,4.6 out of 5 stars,30  ,32.,https://amazon.com/sspa/click?ie=UTF8&spc=MTozNDAzMzAxNTg1MzUxNDM4OjE2NjIzODM3MzU6c3BfbXRmOjIwMDA2NTMyNjg2MTc5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FRXXKKK-Patchwork-Contrast-Color-Regular%2Fdp%2FB09YRLSYFB%2Fref%3Dsr_1_162_sspa%3Fkeywords%3Djeans%26qid%3D1662383735%26sr%3D8-162-spons%26psc%3D1
Enrica Men's Casual Printed Jeans Skinny Denim Pants  ,4.3 out of 5 stars,"5,232  ",35.,https://amazon.com/sspa/click?ie=UTF8&spc=MTozNDAzMzAxNTg1MzUxNDM4OjE2NjIzODM3MzU6c3BfbXRmOjIwMDAxMzY4NTE0MzIyMTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FEnrica-Casual-Color-Printed-Skinny%2Fdp%2FB07K7HXHPN%2Fref%3Dsr_1_163_sspa%3Fkeywords%3Djeans%26qid%3D1662383735%26sr%3D8-163-spons%26psc%3D1
QIMYUM Men's Distressed Slim Fit Biker Jeans Stretched Moto Denim Pants  ,4.4 out of 5 stars,"1,688  ",39.,https://amazon.com/sspa/click?ie=UTF8&spc=MTozNDAzMzAxNTg1MzUxNDM4OjE2NjIzODM3MzU6c3BfbXRmOjIwMDA1NjI4MjA3NTI5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FQIMYUM-Distressed-Straight-Biker-Stretched%2Fdp%2FB07T1L7BNL%2Fref%3Dsr_1_164_sspa%3Fkeywords%3Djeans%26qid%3D1662383735%26sr%3D8-164-spons%26psc%3D1
Dickies Men's Relaxed Fit Workhorse Jean  ,4.5 out of 5 stars,"1,322  ",29.,https://amazon.com/Dickies-Relaxed-Double-Washed-Indigo/dp/B000N8X7EA/ref=sr_1_165?keywords=jeans&qid=1662383735&sr=8-165
Lee Women's Legendary Regular Fit Straight Leg Jean  ,4.3 out of 5 stars,"3,666  ",31.,https://amazon.com/LEE-Womens-Legendary-Regular-Straight/dp/B07SFJPJQ9/ref=sr_1_166?keywords=jeans&qid=1662383735&sr=8-166
Dickies Men's Relaxed-Fit Five-Pocket Washed Jean  ,4.5 out of 5 stars,"2,295  ",24.,https://amazon.com/Dickies-Relaxed-5-Pocket-Washed-Heritage/dp/B002672VLG/ref=sr_1_168?keywords=jeans&qid=1662383735&sr=8-168
prAna Women's Jada Jean  ,4.0 out of 5 stars,38  ,12.,https://amazon.com/prAna-Womens-Standard-Jada-Black/dp/B08R174X9Q/ref=sr_1_169?keywords=jeans&qid=1662383735&sr=8-169
Nautica Traditional Collection's Men's Relaxed Fit Jean Pant  ,4.6 out of 5 stars,67  ,29.,https://amazon.com/Nautica-Mens-Relaxed-Space-Black/dp/B07HRFQ5YM/ref=sr_1_170?keywords=jeans&qid=1662383735&sr=8-170
NINE WEST Women's One Step Ready Pull on Jegging  ,4.4 out of 5 stars,232  ,28.,https://amazon.com/NINE-WEST-Womens-Jegging-Regular/dp/B09GHTBFHX/ref=sr_1_171?keywords=jeans&qid=1662383735&sr=8-171
IZOD mens Relaxed Fit Comfort Stretch Denim Jeans  ,4.4 out of 5 stars,856  ,25.,https://amazon.com/Comfort-Stretch-Regular-Straight-Relaxed/dp/B07D46HF31/ref=sr_1_172?keywords=jeans&qid=1662383735&sr=8-172
"Democracy Women's Ab Solution Straight Leg Jean, Blue, 12  ",4.3 out of 5 stars,200  ,49.,https://amazon.com/Democracy-Womens-Solution-Straight-Jean/dp/B07Q6S61MD/ref=sr_1_173?keywords=jeans&qid=1662383735&sr=8-173
Amazon Essentials Women's Slim Straight-fit Jean  ,4.2 out of 5 stars,"1,809  ",32.,https://amazon.com/Amazon-Essentials-Standard-Straight-Fit-Regular/dp/B07RMMH7RZ/ref=sr_1_174?keywords=jeans&qid=1662383735&sr=8-174
Lee Men's Legendary Regular Fit Bootcut Jean  ,4.5 out of 5 stars,399  ,30.,https://amazon.com/Lee-Legendary-Regular-Bootcut-Worth/dp/B098KY295S/ref=sr_1_175?keywords=jeans&qid=1662383735&sr=8-175
Wrangler Men's 20X Extreme Relaxed Fit Jean  ,4.4 out of 5 stars,"1,335  ",47.,https://amazon.com/Wrangler-Relaxed-Straight-Leg-Wells-36x30/dp/B06Y2KKZ71/ref=sr_1_176?keywords=jeans&qid=1662383735&sr=8-176
"MXCVYCC Men's Ripped Jeans,Slim Fit Distressed Straight Leg Fashion Denim Pants  ",4.0 out of 5 stars,511  ,30.,https://amazon.com/sspa/click?ie=UTF8&spc=MTozNDAzMzAxNTg1MzUxNDM4OjE2NjIzODM3MzU6c3BfbXRmOjIwMDA3MjE2ODA2NDc5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FMXCVYCC-Destroyed-Straight-Distressed-Numeric_30%2Fdp%2FB095S74P33%2Fref%3Dsr_1_177_sspa%3Fkeywords%3Djeans%26qid%3D1662383735%26sr%3D8-177-spons%26psc%3D1
TMMMT Men's Fashion Washed Straight Fit Slim Jeans  ,4.5 out of 5 stars,65  ,33.,https://amazon.com/sspa/click?ie=UTF8&spc=MTozNDAzMzAxNTg1MzUxNDM4OjE2NjIzODM3MzU6c3BfbXRmOjIwMDA1NzQ0NTE3NDg5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FTMMMT-Fashion-Washed-Straight-6608Black%2Fdp%2FB09V9P7MGS%2Fref%3Dsr_1_178_sspa%3Fkeywords%3Djeans%26qid%3D1662383735%26sr%3D8-178-spons%26psc%3D1
"ZLZ Black Biker Jeans for Men Slim Fit, Men's Comfy Stretch Ripped Distressed Biker Jeans Pants Rock Revival, Designer Jeans  ",4.4 out of 5 stars,"3,340  ",35.,https://amazon.com/sspa/click?ie=UTF8&spc=MTozNDAzMzAxNTg1MzUxNDM4OjE2NjIzODM3MzU6c3BfbXRmOjIwMDA2MzA0NzEwOTk5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FZLZ-Biker-Stretch-Skinny-Black01%2Fdp%2FB077XYYGG9%2Fref%3Dsr_1_179_sspa%3Fkeywords%3Djeans%26qid%3D1662383735%26sr%3D8-179-spons%26psc%3D1
Sidefeel Women Ripped Flare Jeans Mid Rise Fitted Denim Pants  ,3.7 out of 5 stars,"4,813  ",37.,https://amazon.com/sspa/click?ie=UTF8&spc=MTozNDAzMzAxNTg1MzUxNDM4OjE2NjIzODM3MzU6c3BfbXRmOjIwMDA1MjcyMDM5NTU5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FSidefeel-Women-Ripped-Fitted-Button%2Fdp%2FB08R75RZK1%2Fref%3Dsr_1_180_sspa%3Fkeywords%3Djeans%26qid%3D1662383735%26sr%3D8-180-spons%26psc%3D1%26smid%3DAOY345LA7APSA
Jessica Simpson Women's Misses Adored Curvy High Rise Skinny Jean  ,4.4 out of 5 stars,56  ,34.,https://amazon.com/Jessica-Simpson-Womens-Misses-Adored/dp/B08F9CDB72/ref=sr_1_181?keywords=jeans&qid=1662383735&sr=8-181
NYDJ Women's Teresa Trouser Jeans-Premium Denim  ,4.3 out of 5 stars,510  ,64.,https://amazon.com/NYDJ-Womens-Trouser-Jeans-Premium-Burbank/dp/B08D28XF43/ref=sr_1_182?keywords=jeans&qid=1662383735&sr=8-182
Wrangler Women's High Rise Bold Boot Jean  ,4.3 out of 5 stars,"1,029  ",35.,https://amazon.com/Wrangler-Womens-High-Rise-Rocky/dp/B092JN6XCY/ref=sr_1_183?keywords=jeans&qid=1662383735&sr=8-183
Amazon Essentials Men's Skinny-fit High Stretch Jean  ,4.3 out of 5 stars,387  ,11.,https://amazon.com/Amazon-Essentials-Skinny-Fit-Stretch-Rinse/dp/B08WZYLFHC/ref=sr_1_184?keywords=jeans&qid=1662383735&sr=8-184
ARIAT Men's M4 Low Rise Boot Cut Jeans  ,4.6 out of 5 stars,"4,056  ",86.,https://amazon.com/Ariat-Mens-Coltrane-Durango-34x32/dp/B014K3OI2I/ref=sr_1_188?keywords=jeans&qid=1662383735&sr=8-188
Nautica Women's High-Rise Skinny Jeans  ,4.4 out of 5 stars,378  ,25.,https://amazon.com/Nautica-Womens-High-Rise-Skinny-Medium/dp/B08CF2S9Z7/ref=sr_1_189?keywords=jeans&qid=1662383735&sr=8-189
Gloria Vanderbilt Women's Mandie Signature Fit 5 Pocket Jean  ,4.3 out of 5 stars,"1,436  ",17.,https://amazon.com/Bandolino-Womens-Mandie-Regular-Greenwich/dp/B01E5E671W/ref=sr_1_190?keywords=jeans&qid=1662383735&sr=8-190
Lee Women's Slim Fit Skinny Leg Midrise Jean  ,4.1 out of 5 stars,305  ,29.,https://amazon.com/Lee-Womens-Skinny-Midrise-Black/dp/B094DL67QW/ref=sr_1_191?keywords=jeans&qid=1662383735&sr=8-191
Gloria Vanderbilt womens Straight  ,4.3 out of 5 stars,"1,658  ",39.,https://amazon.com/Gloria-Vanderbilt-Stretch-Tapered-Average/dp/B071VXJNKW/ref=sr_1_192?keywords=jeans&qid=1662383735&sr=8-192
Lee Women's Plus Size Regular Fit Bootcut Jean  ,4.4 out of 5 stars,694  ,27.,https://amazon.com/Lee-Womens-Regular-Bootcut-Medium/dp/B08GZ8XVKV/ref=sr_1_193?keywords=jeans&qid=1662383735&sr=8-193
Wrangler Women's Aura Instantly Slimming Mid Rise Boot Cut Jean  ,4.2 out of 5 stars,"1,214  ",49.,https://amazon.com/Wrangler-Womens-Instantly-Slimming-Autumn/dp/B0069KJ9ZM/ref=sr_1_194?keywords=jeans&qid=1662383735&sr=8-194
Democracy Women's Plus-Size Ab Solution Straight Leg Jean  ,4.5 out of 5 stars,629  ,43.,https://amazon.com/Democracy-Womens-Solution-Straight-Indigo/dp/B071F5TNPN/ref=sr_1_195?keywords=jeans&qid=1662383735&sr=8-195
Dickies Men's Sanded Duck Carpenter Jean  ,4.4 out of 5 stars,"6,280  ",34.,https://amazon.com/Dickies-Sanded-Carpenter-Timber-30x30/dp/B002ECF35Y/ref=sr_1_196?keywords=jeans&qid=1662383735&sr=8-196
Lee Men's Modern Series Slim-fit Tapered-Leg Jean  ,4.4 out of 5 stars,"2,447  ",33.,https://amazon.com/Modern-Slim-Fit-Tapered-Leg-Black-33Wx30L/dp/B01DXQ4UXA/ref=sr_1_197?keywords=jeans&qid=1662383735&sr=8-197
Lee Women's High-Rise Relaxed Fit a Line Crop Jean  ,4.4 out of 5 stars,108  ,34.,https://amazon.com/Lee-Womens-High-Rise-Relaxed-Chalk/dp/B09P48J4HX/ref=sr_1_198?keywords=jeans&qid=1662383735&sr=8-198
Wrangler Men's Cowboy Cut Slim Fit Stretch Boot Cut Jean  ,4.4 out of 5 stars,"1,043  ",49.,https://amazon.com/Wrangler-Cowboy-Black-Stretch-34x34/dp/B001AE9I5S/ref=sr_1_199?keywords=jeans&qid=1662383735&sr=8-199
Jessica Simpson Women's Mika Best Friend Relaxed Fit Jean  ,4.5 out of 5 stars,286  ,64.,https://amazon.com/Jessica-Simpson-Plus-Bestfriend-Jeans/dp/B07427JS97/ref=sr_1_200?keywords=jeans&qid=1662383735&sr=8-200
Mud Pie Women's Hyde Straight Leg Jeans  ,3.9 out of 5 stars,8  ,47.,https://amazon.com/Mud-Pie-Womens-Straight-X-Large/dp/B0914729QN/ref=sr_1_201?keywords=jeans&qid=1662383735&sr=8-201
Democracy Women's Ab Solution Itty Bitty Boot  ,4.5 out of 5 stars,"3,555  ",68.,https://amazon.com/Democracy-Womens-solution-Bitty-Indigo/dp/B0126FQVWM/ref=sr_1_202?keywords=jeans&qid=1662383735&sr=8-202
NYDJ Women's Marilyn Straight Denim Jeans  ,4.2 out of 5 stars,"4,496  ",71.,https://amazon.com/NYDJ-Womens-Marilyn-Straight-Burbank/dp/B08D1ZQ9Y6/ref=sr_1_203?keywords=jeans&qid=1662383735&sr=8-203
Wrangler Men's Free-to-Stretch Athletic Fit Jean  ,4.4 out of 5 stars,42  ,30.,https://amazon.com/Wrangler-Free-Stretch-Athletic-Wyatt/dp/B09NMLT7GV/ref=sr_1_204?keywords=jeans&qid=1662383735&sr=8-204
Lee Men's Relaxed Fit Straight Leg Jean  ,4.5 out of 5 stars,"10,671  ",30.,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A03088193KHSOYNK4MXGF&url=%2FLee-Mens-Relaxed-Straight-Newman%2Fdp%2FB08WKDNPHY%2Fref%3Dsr_1_193_sspa%3Fkeywords%3Djeans%26qid%3D1662383738%26sr%3D8-193-spons%26psc%3D1&qualifier=1662383738&id=1919429434082418&widgetName=sp_atf_next
PacSun Men's Black Skinny Jeans  ,4.7 out of 5 stars,7  ,29.,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A05963494VRY01VBZ2H8&url=%2FPacSun-Mens-Black-Skinny-Jeans%2Fdp%2FB01JGTSGN8%2Fref%3Dsr_1_194_sspa%3Fkeywords%3Djeans%26qid%3D1662383738%26sr%3D8-194-spons%26psc%3D1&qualifier=1662383738&id=1919429434082418&widgetName=sp_atf_next
Lee Men's Regular Fit Straight Leg Jeans  ,4.5 out of 5 stars,"26,724  ",29.,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A05349282J3IE85MQS2Q&url=%2FMens-Regular-Straight-Stout-38Wx29L%2Fdp%2FB01DXI57QM%2Fref%3Dsr_1_195_sspa%3Fkeywords%3Djeans%26qid%3D1662383738%26sr%3D8-195-spons%26psc%3D1&qualifier=1662383738&id=1919429434082418&widgetName=sp_atf_next
NIUBIA Women's Ripped Boyfriend Jeans High Waist Stretch Cute Distressed Jeans Butt Lift Front Frayed Destroyed Denim Pants  ,2.0 out of 5 stars,1  ,42.,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A07067202HH9YY8AHULU9&url=%2FNIUBIA-Colombian-Stretch-Breasted-Lifting%2Fdp%2FB09J29YFYC%2Fref%3Dsr_1_196_sspa%3Fkeywords%3Djeans%26qid%3D1662383738%26sr%3D8-196-spons%26psc%3D1&qualifier=1662383738&id=1919429434082418&widgetName=sp_atf_next
Jessica Simpson Women's Mika Best Friend Relaxed Fit Jean  ,4.5 out of 5 stars,286  ,64.,https://amazon.com/Jessica-Simpson-Plus-Bestfriend-Jeans/dp/B07427JS97/ref=sr_1_197?keywords=jeans&qid=1662383738&sr=8-197
Mud Pie Women's Hyde Straight Leg Jeans  ,3.9 out of 5 stars,8  ,47.,https://amazon.com/Mud-Pie-Womens-Straight-X-Large/dp/B0914729QN/ref=sr_1_198?keywords=jeans&qid=1662383738&sr=8-198
Democracy Women's Ab Solution Itty Bitty Boot  ,4.5 out of 5 stars,"3,555  ",68.,https://amazon.com/Democracy-Womens-solution-Bitty-Indigo/dp/B0126FQVWM/ref=sr_1_199?keywords=jeans&qid=1662383738&sr=8-199
NYDJ Women's Marilyn Straight Denim Jeans  ,4.2 out of 5 stars,"4,496  ",71.,https://amazon.com/NYDJ-Womens-Marilyn-Straight-Burbank/dp/B08D1ZQ9Y6/ref=sr_1_200?keywords=jeans&qid=1662383738&sr=8-200
Wrangler Men's Free-to-Stretch Athletic Fit Jean  ,4.4 out of 5 stars,42  ,30.,https://amazon.com/Wrangler-Free-Stretch-Athletic-Wyatt/dp/B09NMLT7GV/ref=sr_1_201?keywords=jeans&qid=1662383738&sr=8-201
Lee Men's Modern Series Relaxed-fit Bootcut Jean  ,4.3 out of 5 stars,"2,734  ",39.,https://amazon.com/Modern-Relaxed-Bootcut-Santiago-38x32/dp/B00BFQ3JPG/ref=sr_1_202?keywords=jeans&qid=1662383738&sr=8-202
Wrangler Women's Shiloh Low Rise Boot Cut Ultimate Riding Jean  ,4.4 out of 5 stars,440  ,30.,https://amazon.com/Wrangler-Womens-Shiloh-Ultimate-Riding/dp/B00VKTXQ9C/ref=sr_1_203?keywords=jeans&qid=1662383738&sr=8-203
"Gloria Vanderbilt womens Amanda Classic High Rise Tapered Jean, Frisco, 20 Plus Regular  ",4.4 out of 5 stars,296  ,17.,https://amazon.com/GLORIA-VANDERBILT-Womens-Classic-Tapered/dp/B07SG7LF6W/ref=sr_1_204?keywords=jeans&qid=1662383738&sr=8-204
Wrangler Women's Western Mid Rise Stretch Straight Leg Jean  ,4.4 out of 5 stars,"1,406  ",21.,https://amazon.com/Wrangler-Womens-Premium-Straight-Jean-Sits/dp/B01LD0PK4Q/ref=sr_1_205?keywords=jeans&qid=1662383738&sr=8-205
Levi's Men's 541 Athletic Fit Jeans  ,4.6 out of 5 stars,"23,870  ",52.,https://amazon.com/Levis-Mens-Athletic-Caraway-Twill/dp/B01EBPV2O2/ref=sr_1_206?keywords=jeans&qid=1662383738&sr=8-206
NYDJ Women's Pull-On Skinny Ankle Jeans | Slimming & Flattering Fit  ,4.0 out of 5 stars,385  ,39.,https://amazon.com/NYDJ-Womens-Skinny-Ankle-Optic/dp/B07HG4HSB9/ref=sr_1_207?keywords=jeans&qid=1662383738&sr=8-207
Nautica Men's 5 Pocket Relaxed Fit Stretch Jean  ,4.4 out of 5 stars,"6,276  ",31.,https://amazon.com/Nautica-Pocket-Relaxed-Stretch-Stream/dp/B06XRL636H/ref=sr_1_208?keywords=jeans&qid=1662383738&sr=8-208
"ZLZ Black Biker Jeans for Men Slim Fit, Men's Comfy Stretch Ripped Distressed Biker Jeans Pants Rock Revival, Designer Jeans  ",4.4 out of 5 stars,"3,340  ",37.,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A08351461B7N68JZI9Y0D&url=%2FZLZ-Biker-Jeans-Stretch-Skinny%2Fdp%2FB0768RPB18%2Fref%3Dsr_1_209_sspa%3Fkeywords%3Djeans%26qid%3D1662383738%26sr%3D8-209-spons%26psc%3D1&qualifier=1662383738&id=1919429434082418&widgetName=sp_mtf
"XIMXIMMTIAN Biker Jeans for Men,Slim Fit Stretch Distressed Denim Pants  ",4.5 out of 5 stars,428  ,35.,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A03518652C72ARCT40OSE&url=%2FXIMXIMMTIAN-Biker-Distressed-Slim-Straight%2Fdp%2FB096VQFBX8%2Fref%3Dsr_1_210_sspa%3Fkeywords%3Djeans%26qid%3D1662383738%26sr%3D8-210-spons%26psc%3D1&qualifier=1662383738&id=1919429434082418&widgetName=sp_mtf
RIPIUM Men's Skinny Stretch Jeans Fashion Printed Slim Fit Jeans Comfort Flex Waist Casual Pants  ,4.5 out of 5 stars,124  ,35.,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A02723873I5QY0722V7FE&url=%2FRIPIUM-Stretch-Fashion-Printed-Comfort%2Fdp%2FB09N9Q3WN3%2Fref%3Dsr_1_211_sspa%3Fkeywords%3Djeans%26qid%3D1662383738%26sr%3D8-211-spons%26psc%3D1&qualifier=1662383738&id=1919429434082418&widgetName=sp_mtf
RXXKKK Men's Classic Zipper Biker Regular Fit Flex Jean  ,4.3 out of 5 stars,501  ,35.,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A08332823G2HRR4GO7OPC&url=%2FRXXKKK-Mens-Biker-Stretch-Jeans%2Fdp%2FB0989XHYBV%2Fref%3Dsr_1_212_sspa%3Fkeywords%3Djeans%26qid%3D1662383738%26sr%3D8-212-spons%26psc%3D1&qualifier=1662383738&id=1919429434082418&widgetName=sp_mtf
"Bandolino Women's Misses Mandie Signature Fit High Rise Straight Leg Jean, Sonora, 18 Average  ",4.2 out of 5 stars,55  ,17.,https://amazon.com/Bandolino-Womens-Signature-Straight-Average/dp/B087ZC1JV7/ref=sr_1_213?keywords=jeans&qid=1662383738&sr=8-213
Rustler Men's Classic Relaxed Fit  ,4.5 out of 5 stars,"9,625  ",13.,https://amazon.com/Rustler-Classic-Relaxed-Medium-Stonewash/dp/B07LGQ7VB8/ref=sr_1_214?keywords=jeans&qid=1662383738&sr=8-214
Lucky Brand Women's Mid Rise Sweet Bootcut Jean  ,4.3 out of 5 stars,"1,162  ",67.,https://amazon.com/Lucky-Brand-Womens-Sweet-Agate/dp/B07FZBZVTY/ref=sr_1_215?keywords=jeans&qid=1662383738&sr=8-215
Gloria Vanderbilt Women's Amanda Pull on High Rise Jean  ,4.2 out of 5 stars,652  ,32.,https://amazon.com/Gloria-Vanderbilt-Womens-Vermont-Regular/dp/B092FLDRY3/ref=sr_1_216?keywords=jeans&qid=1662383738&sr=8-216
Carhartt Men's Relaxed Fit 5-Pocket Jean  ,4.4 out of 5 stars,283  ,34.,https://amazon.com/Carhartt-Mens-101483-Holter-Relaxed/dp/B07VD9GZ1B/ref=sr_1_217?keywords=jeans&qid=1662383738&sr=8-217
Levi's Women's 710 Super Skinny Jeans  ,4.4 out of 5 stars,"4,775  ",29.,https://amazon.com/Levis-Womens-Super-Skinny-Rinse/dp/B00X4BAU8Y/ref=sr_1_218?keywords=jeans&qid=1662383738&sr=8-218
Lee Women's High Rise Wide Leg Slouch Jean  ,3.9 out of 5 stars,12  ,53.,https://amazon.com/Lee-Womens-High-Slouch-Roundabout/dp/B09QXKWWWN/ref=sr_1_219?keywords=jeans&qid=1662383738&sr=8-219
Wrangler Women's Q-Baby Plus Size Mid Rise Boot Cut Ultimate Riding Jean  ,4.2 out of 5 stars,603  ,41.,https://amazon.com/Wrangler-Womens-Q-Baby-Ultimate-Riding/dp/B07895W8ZQ/ref=sr_1_220?keywords=jeans&qid=1662383738&sr=8-220
ARIAT Women's R.E.A.L. Mid Rise Boot Cut Jeans  ,4.3 out of 5 stars,"6,085  ",69.,https://amazon.com/Ariat-Womens-Bootcut-Spitfire-Regular/dp/B00EQE5EO8/ref=sr_1_221?keywords=jeans&qid=1662383738&sr=8-221
Levi's Women's Premium 501 Skinny Jeans  ,4.0 out of 5 stars,"1,285  ",75.,https://amazon.com/Levis-Womens-Stretch-Skinny-Jeans/dp/B082KQK45W/ref=sr_1_222?keywords=jeans&qid=1662383738&sr=8-222
Carhartt Men's Five Pocket Tapered Leg Jean  ,4.4 out of 5 stars,"3,376  ",34.,https://amazon.com/Carhartt-Mens-Pocket-Tapered-Stonewash/dp/B0001YS2GY/ref=sr_1_223?keywords=jeans&qid=1662383738&sr=8-223
Wrangler Women's Retro Mae Mid Rise Wide Leg Trouser Jean  ,4.4 out of 5 stars,"1,226  ",48.,https://amazon.com/Wrangler-Womens-Retro-Stretch-11X34/dp/B06XTZRWVZ/ref=sr_1_224?keywords=jeans&qid=1662383738&sr=8-224
"MXCVYCC Men's Ripped Jeans,Slim Fit Distressed Straight Leg Fashion Denim Pants  ",4.0 out of 5 stars,511  ,30.,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A034509434DK1S9ZYNYK9&url=%2FMXCVYCC-Destroyed-Straight-Distressed-Numeric_30%2Fdp%2FB095S74P33%2Fref%3Dsr_1_225_sspa%3Fkeywords%3Djeans%26qid%3D1662383738%26sr%3D8-225-spons%26psc%3D1&qualifier=1662383738&id=1919429434082418&widgetName=sp_mtf
Sidefeel Womens Ripped Leopard Floral Patchwork Jeans Destroyed Slim Fit Denim Pants  ,3.9 out of 5 stars,867  ,39.,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A05337741G9PI42NCFICB&url=%2FSidefeel-Womens-Destroyed-Patchwork-XX-Large%2Fdp%2FB09WHLP67L%2Fref%3Dsr_1_226_sspa%3Fkeywords%3Djeans%26qid%3D1662383738%26sr%3D8-226-spons%26psc%3D1&qualifier=1662383738&id=1919429434082418&widgetName=sp_mtf
QIMYUM Men's Distressed Slim Fit Biker Jeans Stretched Moto Denim Pants  ,4.4 out of 5 stars,"1,688  ",39.,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0585126M6YE54CHEGID&url=%2FQIMYUM-Distressed-Straight-Biker-Stretched%2Fdp%2FB07T1L7BNL%2Fref%3Dsr_1_227_sspa%3Fkeywords%3Djeans%26qid%3D1662383738%26sr%3D8-227-spons%26psc%3D1&qualifier=1662383738&id=1919429434082418&widgetName=sp_mtf
"TK Flex Reach Pants for Men, Jeans Style, Lightweight Cotton/Nylon Stretch, Quick Dry, Breathable, Multifunctional Pockets  ",3.5 out of 5 stars,8  ,69.,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0145480W4EW9LHK7BC2&url=%2FTK-Flex-Lightweight-Breathable-Multifunctional%2Fdp%2FB09DK7KZPC%2Fref%3Dsr_1_228_sspa%3Fkeywords%3Djeans%26qid%3D1662383738%26sr%3D8-228-spons%26psc%3D1&qualifier=1662383738&id=1919429434082418&widgetName=sp_mtf
Ariat R.E.A.L. Low Rise Boot Cut Jeans – Women’s Denim  ,4.4 out of 5 stars,953  ,74.,https://amazon.com/Ariat-Womens-Riding-Lakeshore-Regular/dp/B01BN4OKWU/ref=sr_1_229?keywords=jeans&qid=1662383738&sr=8-229
Nudie Jeans Gritty Jackson Dry Black Yd  ,5.0 out of 5 stars,2  ,25.,https://amazon.com/Nudie-Jeans-Gritty-Jackson-Black/dp/B083ZC9NY4/ref=sr_1_231?keywords=jeans&qid=1662383738&sr=8-231
Buffalo David Bitton Men's Relaxed Straight Driven Jeans  ,4.1 out of 5 stars,545  ,59.,https://amazon.com/Buffalo-David-Bitton-Straight-Authentic/dp/B08Q8PT32W/ref=sr_1_232?keywords=jeans&qid=1662383738&sr=8-232
Lucky Brand Men's 221 Original Straight Fit Straight Leg Jean  ,4.2 out of 5 stars,6  ,38.,https://amazon.com/Lucky-Brand-Waist_Inseam-Numeric_38-Numeric_30/dp/B0B685NR6Q/ref=sr_1_233?keywords=jeans&qid=1662383738&sr=8-233
Gloria Vanderbilt Women's Amanda Classic High Rise Tapered Jean  ,4.3 out of 5 stars,750  ,19.,https://amazon.com/Gloria-Vanderbilt-Womens-Amanda-Callisto/dp/B07K312XWL/ref=sr_1_234?keywords=jeans&qid=1662383738&sr=8-234
Lucky Brand Men's 223 Straight Coolmax Stretch Jean  ,4.5 out of 5 stars,9  ,69.,https://amazon.com/Lucky-Brand-Straight-Coolmax-Stretch/dp/B099KWMHR3/ref=sr_1_235?keywords=jeans&qid=1662383738&sr=8-235
